1, 4, 26290504
2, 4, 26304721
3, 4, 26195374
4, 4, 25852930
5, 4, 25549444
6, 4, 25093919
7, 4, 24643995
8, 4, 24399576
9, 4, 23988270
10, 4, 23797314
11, 4, 23405878
12, 4, 23302053
